Page_Line;Version;EVAtxt
f85v2.W1.4;U;     ***rchedy=
f85v2.W1.5;U;     ***dy.ry-
f85v2.W1.6;U;     *chshy.o***-
f85v2.W1.7;U;     *chor.orary-
f85v2.W1.8;U;     *sair.ogam=
f85v2.V1.1;U;     oto.tos.ain.odar.otar.otar.okaiin.dar.ol.chdar.otdar.sh*chs.okos.ol.om.olkeeodaar.shol.okal.orshear.*aii*.okalol.otodr.oar.ar.ol.oqotam-oteal.cthedy.oked*.*shaiin.or.aiin.okar.okeedy=
f85v2.U1.1;U;     okchdarar=
f85v2.U1.21;U;    daldar=
f85v2.U1.22;U;    saiindy=
f85v2.U1.23;U;    d*sschx=
f85v2.U1.24;U;    opardy=
f85v2.U1.25;U;    otedar=
f85v2.U1.31;U;    orarol=
f85v2.U1.41;U;    daraldy=
f85v2.U1.42;U;    daldal=
f85v2.V2.1;U;     cthshr.otedy.chedaiir.cheekedy.ala*.olka*.oko.k***.okche*.otol.ary-***.aiir.oral.r.keeai*.***-okain.olkaiin.ody.rair.ol.r.ar.or.okal.o**l.s.al.al.okal.**.air.ol.ar.ol.al.**.okan.okod.okor.okeo.**y-
f85v2.U2.1;U;     okory=
f85v2.U2.2;U;     alar=
f85v2.U2.3;U;     odairy=
f85v2.U2.4;U;     opar=
f85v2.U2.7;U;     okedy=
f85v2.U2.9;U;     daiino=
f85v2.U2.10;U;    oko=
f85v2.U3.41;U;    opokchor.ody=
f85v2.N1.1;U;     oran.otar.oto.deedyoty.daiin.**eor.*ar.oked*.qotedy.otchy.otoraiin.chekad*r.or.aiin.okedal.olor.opaiir.al.cheolky.ytar.qokeol.tshed.ores.oteedaiin.odal.ch*y.otchdar.or.olkoai*.**olaiin=
f85v2.M1.1;U;     otedal=
f85v2.M1.2;U;     opaiiino=
f85v2.M1.3;U;     *t**dy=
f85v2.M1.4;U;     okchy=
f85v2.M1.5;U;     chkeedy=
f85v2.M1.6;U;     chpair.a!r=
f85v2.M1.7;U;     odady=
f85v2.M1.8;U;     okady=
f85v2.N2.1;U;     okar.or.o*.oraiin.okeady.okch*.odsheedy.odaiin.okchdy.okar.shar.okaiin.daiin.ofair.oly.olkais.od.al.olkalo.olor.***.**.o*.sh*a.*.k.r.ol.ar.oteedaii*.otar.a*r.*.qor.aiin.ol.qota*.ol.o.r.or.or*a.okeeed*.okal.okodain.okech.okady.okedy.chdar.o.**-
f85v2.M2.1;U;     daral=
f85v2.M2.2;U;     opar=
f85v2.M2.3;U;     opcha!r=
f85v2.M2.4;U;     chdy=
f85v2.M2.5;U;     odal=
f85v2.M2.6;U;     opy=
f85v2.M2.7;U;     oteedy=
f85v2.M2.11;U;    ols=
f85v2.M2.12;U;    ypal=
f85v2.M2.13;U;    opydsh!!!!=
f85v2.M2.14;U;    rchy=
f85v2.M2.15;U;    dal=
f85v2.M2.16;U;    dtedy=
f85v2.M2.17;U;    *p!y=
f85v2.M2.18;U;    opdam=
f85v2.M2.19;U;    ddaro=
f85v2.M2.20;U;    otedy=
f85v2.M2.21;U;    dairdy=
f85v2.M2.22;U;    sady=
f85v2.M2.51;U;    otdo*aidy-
f85v2.M2.52;U;    soshxar.arar-
f85v2.M2.53;U;    otedaiin.otedy-
f85v2.M2.54;U;    otedar.d*=
f85v2.M2.55;U;    opch**aiin=
f85v2.C1.1;U;     oka*-okedal.orain.otody.toar.chcpar.olarckhy.opchdar.or.ar.al.xar.opar.olchedy.okalm.or.apolairi.dy-otchdair.otodar.otedar.otar.odaiin.olkaiin.otl.xar.ashe.ol.ar.ackhy.shdaiin.ocfheody.shedy-
f85v2.B1.1;U;     opdar!am=
f85v2.B1.2;U;     otedam=
f85v2.B1.3;U;     lokedshs=
f85v2.B1.4;U;     otodar=
f85v2.B1.5;U;     otedaiin=
f85v2.B1.6;U;     okedy=
f85v2.B1.7;U;     lo**edy=
f85v2.B1.8;U;     opedam=
f85v2.B1.9;U;     opchdar=
f85v2.B1.11;U;    ody=
f85v2.B1.12;U;    okar.amal=
f85v2.B1.13;U;    otchdy-chdain-
f85v2.B1.14;U;    otady-ote*y=
f85v2.B1.15;U;    otedy.oparam=
f85v2.B1.31;U;    cphedain=
f85v2.B1.32;U;    otdar.shed=
f85v2.B1.41;U;    y.dl=
f85v2.B1.42;U;    otch!=
f85v2.B1.43;U;    d.dy=
f85v2.B1.44;U;    ory=
f85v2.B1.45;U;    oteey=
f85v2.B1.46;U;    lcpheeky=
f85v2.B1.47;U;    opashcfhedy-oteeoly=
f85v2.D1.1;U;     *ar.odaiin.or-
f85v2.D1.2;U;     o.dar.air.*-
f85v2.C2.1;U;     okedar.okody.okair.chedy.opar.al.keody.s.ar.al.keoedy.otedaiin.olky.or.aiin.ody.osain.x*.s.odaiin.okedal.ol.ar.odaiin.alo.sal*an.okeedy.otchdaiin.otedy.okas.aiin.yky.odaiin.okal.okalar=
f85v2.B2.1;U;     otedy=
f85v2.B2.2;U;     otchdam=
f85v2.B2.3;U;     otosaiin=
f85v2.B2.4;U;     otchdy=
f85v2.B2.5;U;     *kedy=
f85v2.B2.6;U;     okchdy=
f85v2.B2.7;U;     oka!lar=
f85v2.B2.8;U;     ofaraiin=
f85v2.B2.9;U;     **=
f85v2.B3.41;U;    lashalg=
f85v2.B3.42;U;    okar=
f86v5.P.1;H;      pshdal.choky.sheody.lfchy.fyshey.qoky.opy.ypar.oraiin.ytor.aiin.opy-
f86v5.P.2;H;      losair.yteody.qokar.shy.qokar.shor.qopchol.tal.ol.ytal.otam.otam-
f86v5.P.3;H;      shedy.chdy.qokar.okeeey.sheokaiin.cheoky.oteeodail.otaiin.otai!n-
f86v5.P.4;H;      ypchery.oky.sheeey.qoty.qotaiin.sai!n.chepy.ltedy.dar.olkar.am-
f86v5.P.5;H;      daiin.or.otol.otshey.otal.olkey.chcthody.ytar.dal.ar.okary-
f86v5.P.6;H;      olkeedy.shety.ytar.ytaiin.shdam.araiin.ytaiin=
f86v5.P.7;H;      pdaiin.qoteedy.opchey.qopor.otol.kshdy.qopcheey.shdar.fchcfhy-
f86v5.P.8;H;      octhal.shckhy.otshey.opor.shey.tor.ar.otar.aiin.chdy.tar.cheeg-
f86v5.P.9;H;      lkaiin.otain.r.al.ykain.chaiin.y!kal.ykaiin.otal.or.alkam-
f86v5.P.9;U;      lkaiin.otain.r.al.ykain.chaiin.y.kal.ykaiin.otal.or.alkam-
f86v5.P.9a;H;     ykar.olkal.kar.shedy.shor.qokar.chor.or.ykaiin.otam.ytam-
f86v5.P.9a;U;     ykar.alkal.kar.shedy.shor.qokar.chor.or.ykaiin.otam.ytam-
f86v5.P.10;H;     taral.okar.octhey.sal.kaiin.ytal.chey.otal.aiiin.olkam=
f86v5.P.11;H;     poraiiindy.otshs.al.ar.shey.tair.sheody.qopchesy.lfar.air.amod-
f86v5.P.12;H;     daiin.shar.otam.ytaiin.otal.teody.cthy.or.aiin.otar.aiiin-
f86v5.P.13;H;     qoar.aiiin.al.ody.ar.aiin.qokeeey.cheey.qotaiin.ykar.aithy-
f86v5.P.14;H;     ykar.ar.alody.or.eees.aiin.okar.qokaiin.ykar.al.ol.chsky-
f86v5.P.15;H;     dchey!tai!n.qoko.daiin.ykal!kain.ykar.alkaiin.dal!kaly!tam-
f86v5.P.16;H;     ockhedy.ched.ytaiin.ykaiin.qotal.yshey.otaiin.olkam=
f86v5.P.17;H;     poldaiin.sheo.tesaiin.otcho.lkaiin.os.al.ody.qotar.ytedy.daiin-
f86v5.P.18;H;     ycheeytydaiin.ykeeo.chey.shckhy.shoky.oty.oty.otain.olkchdy-
f86v5.P.18;U;     ycheey.tydaiin.ykeeo.chey.shckhy.shoky.oty.oty.otain.olkady-
f86v5.P.18a;H;    ychor.ar.aiin.ytaly.otaiin.ykaiin.otar.ytar.aiin.ytaii!m-
f86v5.P.18a;U;    ychor.ar.aiin.ytaly.otaiin.ykaiin.otal.ytar.aiin.ytaii!m-
f86v5.P.19;H;     oar.ar.aiin.okaiin.yteey.ytaiin.qokees.aiin.yteey.qotey.lkey-
f86v5.P.20;H;     ykaiin.ykeey.ykal.chod.aiin.oeey.teod!kaiin.oto!daiin.okai!n-
f86v5.P.21;H;     ykaiin.or.aiin.okol.chokar.sheol.qokar.cheey.oraiiin.ody-
f86v5.P.22;H;     oar.aiin.ykai!n.okal.kcho!dy.chckhy.otaiin.olkar.otaiin-
f86v5.P.23;H;     sair.kain.ar.alosheey.qoeey.lkesy=
f86v5.P.24;H;     pochor.air.shoar.pshody.shody.qopchy.ocfhdy.dar.olpshy.dam.shey-
f86v5.P.25;H;     pchor.ypchor.aiin.otar.shody.pchykar.ytar.odar.oeees.aral.om-
f86v5.P.26;H;     odaiin.oal.kar.ar.or.ytdar.qokeeey.teody!tey!tar.an.ytarar-
f86v5.P.27;H;     ysheoar.qoteody.qokar.shody.qokal.tchey.ytchy.tal.tar-
f86v5.P.28;H;     odaiin.otches.chey.chodaiin.shedy.otal.kchol.shy.olkeeeary-
f86v5.P.29;H;     tol.kaiin.ytchdy.chol.ytedy.ytai!n.qodaiin.ytody.ykeshy.ar-
f86v5.P.30;H;     dshey.ytchy.dy.qotal.shdy.or.aiin.chody.chey.ol.teody.aiin-
f86v5.P.31;H;     qokeey.ol.kaiin.ol.kai!n.olkeedy.qopcheey.oty.daiin.otam-
f86v5.P.32;H;     oteey.ol.tey.choaiin.ysheedy.ychedy.ytaiin.otam.aii!n-
f86v5.P.33;H;     ychey.or.aiin.ytair.ytaim.otal.shod.qokchy.qoody.saim-
f86v5.P.34;H;     shody.qoty.chody.ytody.olkey.otol!oty.oltal.oky.dam-
f86v5.P.35;H;     dchol.chedy.qotai!n.otaiin.ol.cheody.olkeeody.oreeem-
f86v5.P.36;H;     sol.odaiin.ykeeshy.ytchey.lchody.ykar.shey.ytaiin=
f86v5.T.37;H;     yteody.chedy.qoteey.octhy.dy=
f86v3.P1.1;H;     tchedy.qokeedy.qoedy.qopchy.raiin.olpchey.qokaiin-
f86v3.P1.1;U;     tchedy.qokeedy.qoedy.qopchy.raiin.olpchey.qokaiin-
f86v3.P1.2;H;     sai!n.ychedy.qoeeey.otair.cheody.ytai!n.qokaiin=
f86v3.P1.2;U;     rai!n.ychedy.qoeeey.otair.cheody.ytaiin.qokaiin=
f86v3.P1.3;H;     taiin.ytaiin.ytaiin.ytaiin.or.ar.ytar.am-
f86v3.P1.3;U;     taiir.ytaiin.ytaiin.ytaiin.or.ar.ytar.am-
f86v3.P1.4;H;     ykaiin.qoeedy.qor.aiin.ytechy.ar.aiin.ar!am-
f86v3.P1.4;U;     ykaiin.qoeedy.qor.aiin.yteeey.ar.aiin.ar.am-
f86v3.P1.5;H;     ysheey.qotaiin.chdy.ypsheor.ytai!n.otai!n.ytam-
f86v3.P1.5;U;     ysheey.qotaiin.chdy.ypsheor.ytai!n.otai!n.ytam-
f86v3.P1.6;H;     daiin!ls.aiin.chcthy.ykaiin.ykaiin.chdar.ar!aiin-
f86v3.P1.6;U;     daiin.ls.aiir.chcthy.ykaiin.ykaiin.chdar.ar.aiin-
f86v3.P1.7;H;     sai!n.ytaiin.yta!py.odeeey.dal.dair.yta!m-
f86v3.P1.7;U;     sai!n.ytaiin.ytchpy.odeeey.dal.dair.ytchm-
f86v3.P1.8;H;     sar.aiin.otey.otais=
f86v3.P1.8;U;     sar.aiin.otey.otair=
f86v3.P2.1;H;     tshedal.ypchey.shdy.qopcheeody.opchdy.olfchey.ypchey.qotaiin-
f86v3.P2.1;U;     tshedal.ypchey.shdy.qopcheeody.opchdy.olpee!y.ypoeey.qotaiin-
f86v3.P2.2;H;     dshedy.qokeey.qotchy.shedy.qokaiin.chdy.otor.otaiin.ykaiin-
f86v3.P2.2;U;     dshedy.qokeey.qoteey.shedy.qokaiin.chdy.otar.otaiin.ykaiin-
f86v3.P2.3;H;     qodaiin.yochedy.qotchey.qoky.daiin.chdy.oteedy.qoty.daiin.om-
f86v3.P2.3;U;     qodaiin.y*chedy.qotchey.qoky.daiin.chdy.oteedy.qoty.daiin.am-
f86v3.P2.4;H;     shor.yteey.oteedy.shedaiin.sheey.otaiin.ytaiin.otodar.aiin-
f86v3.P2.4;U;     shor.yteey.oteedy.shedaiin.sheey.otaiin.ytaiin.otodar.aiin-
f86v3.P2.5;H;     teeos.aiin.yteey.qoteey.otchey.qoteeody.cheeor.cheedaiin-
f86v3.P2.5;U;     teeos.aiin.yteey.qoteey.otchey.qoteeody.cheeor.cheedaiin-
f86v3.P2.6;H;     ycheeody.daiis.oteey.qoedy.oteey.olteey=
f86v3.P2.6;U;     ycheeody.daiis.oteey.qoedy.oteey.olteey=
f86v3.P3.1;H;     toeeedchy.okchey.qokchedy.shedy.ytcheodar-
f86v3.P3.1;U;     toeeedchy.okchey.qokchedy.shedy.yteeeodar-
f86v3.P3.3;H;     ytchey.yteey.chdal.or.cheey.daiin.cheokaiim-
f86v3.P3.3;U;     ytchey.yteey.chdal.or.cheey.daiin.cheotaiin-
f86v3.P3.4;H;     tchedy.chy.tchey.otchedy.qokal.oeedy.lkam-
f86v3.P3.4;U;     tchedy.chy.tchey.otchedy.qokal.oeedy.ykam-
f86v3.P3.5;H;     oees.aiiin.yteeedy.chedy.qotaiin.cheody-
f86v3.P3.5;U;     oees.aiiin.yteeedy.chedy.qotaiin.cheody-
f86v3.P3.6;H;     ytchey.otaiin.kshd.qotar.chear.or.am-
f86v3.P3.6;U;     ytchey.otaiin.kshd.qotar.chear.or.am-
f86v3.P3.7;H;     yteeo.dy.chedy.qokal.yteey.qotar.am-
f86v3.P3.7;U;     yteeo.dy.chedy.qokal.yteey.qotar.am-
f86v3.P3.8;H;     dcheey.teeody.oty.otchedy.daiir.aiim-
f86v3.P3.8;U;     dcheey.tchody.oty.otchedy.daiir.aiim-
f86v3.P3.9;H;     ykeeedy.qoteey.qodaiin.okeeey=
f86v3.P3.9;U;     ykeeedy.qoteey.qodaiin.okeeey=
f86v3.P4.1;H;     tchol.olkey.cfhyaiin.opchedy.okchedy.or.acheody.e*ol.shedy.yteey.daiin.dady-
f86v3.P4.1;U;     tchol.olkey.cfhyaiin.opchedy.okchedy.or.ycheody.shol.shedy.yteey.daiin.dady-
f86v3.P4.2;H;     ychey.ol.keeey.qotchedy.qokeey.qotchedar.sheedy.qokaiin.qokedy.ykaiin.qotaiior.am-
f86v3.P4.2;U;     ychey.ol.kshey.qotchedy.qokeey.qotchedar.sheedy.qokaiin.qokedy.ykaiin.qota**or.am-
f86v3.P4.3;H;     tcheod.oteey.yteeody.chdy.chedos.shedy.cheos.*s.aiir.sheey.ytchcseey.oteeodam-
f86v3.P4.3;U;     tcheod.oteey.yteeody.chdy.shedos.shedy.cheos.ar.aiir.sheey.yte*sheey.oteeodam-
f86v3.P4.4;H;     yteedy.ykeey.daim.choaiin.checkhy.sykeeeochy.tcheey.otodaiin.opaiin.otchey.otam-
f86v3.P4.4;U;     yteedy.ykeey.daim.cheaiin.checkhy.sykee!ochy.tcheey.otodaiin.opaiir.otchey.otam-
f86v3.P4.5;H;     osheey.or.sheey.tcheody.qokain.qodaiin.olkar.chedaiin.y!chedy.qokody.cholkain-
f86v3.P4.5;U;     osheey.or.sheey.tcheody.qokain.qodaiin.olkar.chedaiin.y.chedy.qokady.cholkain-
f86v3.P4.6;H;     ar.aiin.shodain.shor.chalkar.shekshol.okchor=
f86v3.P4.6;U;     ar.aiin.shodain.shor.cholkar.shekshol.okchor=
f86v3.Q.9;H;      tshdcsey.dal!kshdy.shocfhy.saiin.or.airody-chedaly-
f86v3.Q.9;U;      tshdshey.dal!kshdy.shocfhy.saiin.or.airody-chedaly-
f86v3.Q.10;H;     dcheody.skeeody.qokshey.ch!odain.ykched-rar!aldy-
f86v3.Q.10;U;     dcheody.skeeody.qokshey.cheodain.ykched-sar.aldy-
f86v3.Q.11;H;     dsheody.qokchey.dal.or.odaiin.sar=
f86v3.Q.11;U;     dsheody.qokchey.dal.or.odaiin.rar=
f86v3.Q.12;H;     pchedaiin.dchedy.qokchdy.qopchol.shol-sheody.rolkam-
f86v3.Q.12;U;     pchedaiin.dchedy.qokchdy.qopchol.shol-sheody.solkam-
f86v3.Q.13;H;     dchey.otai!n.olkechy.qokam.chol.kchdy.chol.tchdy.dar.aiin.dy-
f86v3.Q.13;U;     dchey.otai!n.olkechy.qokam.chol.kchdy.chol.tchdy.dar.aiin.dy-
f86v3.Q.14;H;     lshodair.ykcho.dar.chody.ykeeody.qochey.chcthey.lkar.ar!y-
f86v3.Q.14;U;     lshodair.ykcho.dar.chody.ykeeody.qochey.chckhey.lkar.ar.y-
f86v3.Q.15;H;     dshedy.kshey.tchdy.shdy.ral!kchedy.ytchol.qoty.okshy.tam-
f86v3.Q.15;U;     dshedy.kshey.tchdy.shdy.ral.kchedy.ytchol.qoty.okshy.tam-
f86v3.Q.16;H;     ytchdy.dar.shol.or.alor=
f86v3.Q.16;U;     ytchdy.dar.shol.or.alor=
f87r.P.1;H;       poal!shsal.shocphor.ypcho!cpheo!saiin.oteodal.saiin-
f87r.P.2;H;       dchee!ckhos.chety.cthodal.yteodam.cpheckhy.syty-
f87r.P.3;H;       tchos.oteedy.ykeey.ctheody.keos.shee.kchey.saiidy-
f87r.P.4;H;       soraiin.qockhos.cheodor.ckheokey.chcthody.s.odar-
f87r.P.5;H;       daiin.ctheey.ckheckhy.cthody.chor.sal.dar.chor-
f87r.P.6;H;       tos.she.keodaiin.fcheos.sheo.so.shkeody.soraiin-
f87r.P.7;H;       yteeodal.cho!keeody.shy.kol.sals.chekol-
f87r.P.8;H;       sol.sheor.ysaiin.chor.cheory.kchody-
f87r.P.9;H;       sor.sho!cthey.oteody.dchol.soraiin-
f87r.P.9a;H;      sho.cthos.cheodal.ctheody.qoty=
f87r.P.10;H;      psheodshy.dal.shee.saldal.shol.aldy-
f87r.P.11;H;      ysheees.chetchy.teodar.otcheol.tockhy-
f87r.P.12;H;      keor.ckheey.shody.qoeeeety.schody.daiin-
f87r.P.13;H;      daiin.shol.cthey.okeol.cheor.okeeo.daiim-
f87r.P.14;H;      shos.cheol.cheos.ckhey.saiin.qockheol.daiin-
f87r.P.15;H;      yteeos.cheol.dcheeol=
f87r.P.15;U;      yteeos.cheol.dchchol=
f87v.P.1;H;       p!!!!!cheey.daiin.cph!odar.shody.dcheody.todor.ochepchody-oldar-
f87v.P.1;U;       *cheey.daiin.cpheodar.shody.dcheody.todor.ochepchody-oldar-
f87v.P.2;H;       schey.ctheey.qocthsy.s-dcheoky.scth!-
f87v.P.2;U;       schey.ctheey.qocthsy.s-dcheoky.scth!-
f87v.P.3;H;       ycheockhy.okey.cthy-yteeor.ctos-
f87v.P.3;U;       ycheockhy.okey.cthy-yteeor.ct!!!!os-
f87v.P.3a;H;      dcheecthey.cthosy-ykeeor.oky-
f87v.P.3a;U;      dcheecthey.cthosy-ykeeor.oky-
f87v.P.4;H;       ycheey.keeo.sal.ckhy-soiin.scheom-
f87v.P.4;U;       ycheey.keeo.sal.ckhy-soiin.scheom-
f87v.P.4a;H;      dcheos.shey.solch!yd-oteos.cthey-
f87v.P.4a;U;      dcheos.shey.solcheod-oteos.cthey-
f87v.P.5;H;       qotechoep.cheos.cthey-qokeod.qokeog-
f87v.P.5;U;       qotechoep.cheos.cthey-qokeod.qokeom-
f87v.P.6;H;       shoeey.cthey.qo.cthodol-yteodai!n.sheol-
f87v.P.6;U;       shoeey.cthey.qo.cthodol-yteodai!n.sheol-
f87v.P.6a;H;      techol.qos!cheody.otol=
f87v.P.6a;U;      techol.qos!cheody.otol=
f87v.P.7;H;       opcheey.cthhy.cpheckhy-cheor.chepcheol-
f87v.P.7;U;       opcheey.cthey.cpheckhy-cheor.chepcheol-
f87v.P.8;H;       kchor.ol.cheeol.qok!odal-lseeey.keodam-
f87v.P.8;U;       kchor.ol.cheeol.qok.odal-lseeey.keodam-
f87v.P.9;H;       ytcheo.qy.chos.ckheos.cheoy-s!cheol.s!al.dai!n-
f87v.P.9;U;       ytcheo.qo.chos.ckheor.cheoy-s.cheol.s.al.dai!n-
f87v.P.10;H;      ksheol.qoar.cfhs.ykaiin-s!aral.aiim.am-
f87v.P.10;U;      ksheol.qoar.cfhs.ykaiin-s.aral.aiim.am-
f87v.P.11;H;      san.ainy.keol.dair.old-aiin.atol!g-
f87v.P.11;U;      san.airy.keol.dair.old-ai!n.atol.m-
f87v.P.12;H;      yksho.qos-ar!ol!or.or-al.daraiinm-
f87v.P.12;U;      yksho.qos-ar.ol.or.or-al.daraii!m-
f87v.P.12a;H;     saiin.olcthr=
f87v.P.12a;U;     saiin.olcthr=
f88r.t.1;H;       otorchety=
f88r.t.2;H;       oral=
f88r.t.3;H;       orald=
f88r.t.4;H;       oldar=
f88r.t.5;H;       otoky=
f88r.t.6;H;       otaly=
f88r.P1.1;H;      dorsheoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chckhod-
f88r.P1.2;H;      sal.sheom.kol.chear.shekor.qokor.daiin.sar.raiin.oky.sam-
f88r.P1.3;H;      oai!n.or.om.otam.okeom.cheeor.qokeody.dar.or.om.cheody-
f88r.P1.4;H;      qokeol.cheol.saiin.cheos.cheol.doleeey.or.cheom.cheomam-
f88r.P1.5;H;      yokeody.cheom.qoor.chees.ykeor.shy.sam=
f88r.m.1;H;       otaldy=
f88r.m.2;H;       oram=
f88r.m.3;H;       dary=
f88r.m.4;H;       okol=
f88r.m.5;H;       sorory=
f88r.m.6;H;       otyda=
f88r.P2.6;H;      koaiphhy.cphol.orchor.pcheoly.otchol.oldy.sal.saly-
f88r.P2.7;H;      dchey.chokol.daiin.qoekol.qoekol.qockhoy.okol.cheol-
f88r.P2.8;H;      dsheol.qokeey.s.chy.saiin.chor.oteor.aiin.chosals-
f88r.P2.9;H;      teol.chor.olsheody.qokeol.shoikhy.ol.sheeol.sheol.dg-
f88r.P2.10;H;     ychey.okaiin.chol.cheor.ol.chor!chol!sal=
f88r.b.1;H;       ofyskydal=
f88r.b.2;H;       otor.am=
f88r.b.3;H;       ofaldo=
f88r.P3.11;H;     poeeas.sheoky.olkeey.cthol.poldy.s-okoldy-
f88r.P3.12;H;     qokol.chol.qokol.qokol.chol.cheey.or.aiin.oldal-
f88r.P3.13;H;     ykar.cheol.chol.chey.ckhey.s.or.shear.ar.alsy-
f88r.P3.14;H;     kor.chey.qokol.cheol.chody.qokol.kchor.chol.dal-
f88r.P3.15;H;     ykeeey.cheor.cheotey.cheol.qokeor.chetchy.ofal-
f88r.P3.16;H;     dar.chear.chol.dol.qoekeor.cheom=
f88v.t.1;H;       okolyd=
f88v.t.2;H;       cheocthy=
f88v.t.3;H;       cpheor=
f88v.t.4;H;       otar.a!rody=
f88v.t.5;H;       otokol=
f88v.P1.1;H;      teodal.lkeo.cheor.soshckhy.sor!shy-aiin.cheokal.sal!daiin-
f88v.P1.2;H;      dshor.shor.qokeody.qokeo.lchey.chkeor.qokeey.daiin.qokeom-
f88v.P1.3;H;      qoaiin.cheoy.olcheody.qoekeol.cho.chckhy.qoeey.key.cheokam-
f88v.P1.4;H;      choeey.keeody.s.aiin.chody.okear!cheol.archeey.rai!nal-
f88v.P1.5;H;      dar.cheorol.che!kol.daraly=
f88v.m.1;H;       otoram=
f88v.m.2;H;       otory=
f88v.m.3;H;       cheosdy=
f88v.m.4;H;       okaiin=
f88v.P2.6;H;      kosholda.qotody.opykey.ol.daiin.qoteody.yfolaiin.oraiin-
f88v.P2.7;H;      ysheod.sheo.sheody.qokeody.qoky.chees.cheody.qokeody.dal-
f88v.P2.8;H;      qokeey.qokeoda.chor.oteody.qockhol.okol.cheedy.qokody-
f88v.P2.9;H;      ykeeor.chockhy.otol.cheeol.cheody.qotody.soteol.chotam-
f88v.P2.10;H;     odoiin.sheo.ol.qokeey.olaiin.cheody.chocthe!y.oteody.dy-
f88v.P2.11;H;     sqokeo.daiin.cheody.oteol.cheockhy.chody=
f88v.P2.12;H;     toairshy.oteeody.cpheody.ykchey.dam.cheor.chaly.korai!n-
f88v.P2.13;H;     dairo.dai!n.ykeodai!n.dai!n.shedy.qoteo.lchdy.qokeor.ai!n-
f88v.P2.14;H;     tol.keeodaiin.qoky.sheol.daiin.chees.aiin.chokar.daimd-
f88v.P2.15;H;     daiin.sheor.sheedy.daiin.shoikhy.qokeody.doikhy.dair-
f88v.P2.16;H;     ykeey.sheor.tos.checkhy.dai!n.cheos.cheockhy.raldy-
f88v.P2.17;H;     saiin.choky.cheor.shy=
f88v.b.0;H;       daramdal=
f88v.b.1;H;       otydary=
f88v.b.2;H;       otdordy=
f88v.b.3;H;       dararda!!!=
f89r1.t.1;H;      okchshy=
f89r1.t.2;H;      qkol=
f89r1.t.3;H;      oldam=
f89r1.t.4;H;      otoldy=
f89r1.t.5;H;      ararchodaiin=
f89r1.P1.1;H;     qoar.shar.qopcholy.qokod.chepy.dar.sheey.okor.sheeos.oldain-
f89r1.P1.1;U;     qoar!shar.qopcholy.qokod.chepy.dar.sheey.okor.sheeos.oldain-
f89r1.P1.2;H;     dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal-
f89r1.P1.2;U;     dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal-
f89r1.P1.3;H;     qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam-
f89r1.P1.3;U;     qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam-
f89r1.P1.4;H;     yshor!!!-oiiin.daiin.qokeey.daiin.ckhol.qokai!n.cheamy-
f89r1.P1.4;U;     yshor.**-oiiin.daiin.qokeey.daiin.ckhol.qokaiin.cheamy-
f89r1.P1.5;H;     tdai!n.s-chol.cheoky-cheody.qokar.dal.chor.ckhhy.daiin=
f89r1.P1.5;U;     tdai!n.s-chol.cheoky-cheody.qokar.dal.chor.ckhey.daiin=
f89r1.m.0;H;      ykyd=
f89r1.m.1;H;      chol.ches=
f89r1.m.2;H;      otorain=
f89r1.m.3;H;      okaiin.dan=
f89r1.P2.6;H;     tcheol.qoeair.sheol.qocphey.saiin.cheocphey.dal.darolm-
f89r1.P2.6;U;     tcheol.qoeair.sheol.qocphey.saiin.cheocphey.dal.darolm-
f89r1.P2.7;H;     om.sheey.qokey.l.daiin.dal.chom.chekechy.chol.cheos.aiin.dy-
f89r1.P2.7;U;     om.sheey.qokey.l.daiin.dal.chom.chckhchy.chol.cheos.aiin.dy-
f89r1.P2.8;H;     qeaiin.cheol.seey.qotey.qokeeol.daiin.y!keedy.daiin.dam-
f89r1.P2.8;U;     qeaiin.cheal.seey.qotey.qokeeol.daiin.!ykeedy.daiin.dam-
f89r1.P2.9;H;     dal!s.al.dal.cheody.dain!aldy.al!.daldal=
f89r1.P2.9;U;     dal.s.al.dal.cheody.dain.aldy.al!.daldal=
f89r1.P2.10;H;    pshol.sheo.*oaithy.cheoepey.s.sheor.qokair.y.dam.daly-
f89r1.P2.10;U;    pshol.sheo.qoaithy.cheocphy.s.sheyr.qokair.y.dam.daly-
f89r1.P2.11;H;    daim.cheom.qoaikhy.air.cheody.ldai!n.dal.chom.chtae!m-
f89r1.P2.11;U;    daim.cheom.qoaithy.air.cheody.ldai!n.dal.chom.chtaiim-
f89r1.P2.12;H;    taiin.dam.shoet!y!.dal.qokchy.ykchdy.otcham.ol.r!chs.aiin-
f89r1.P2.12;U;    taiin.dam.shoct!y!.dal.qokchy.ykchdy.otcham.ol.s.shr.aiin-
f89r1.P2.13;H;    ysheeo.r.sheol.qockhedy.yty.sheody.qotol.chead.chey.dal-
f89r1.P2.13;U;    ycheeo.r.sheol.qockhedy.yty.sheody.qotol.chead.chey.dal-
f89r1.P2.14;H;    dai!n.oteor.cheody.cheodai!n.daiin-chodaiin=
